target_end_date,target,location,observation
2022-10-01,wk inc flu hosp,16,2
2022-10-01,wk inc flu hosp,17,11
2022-10-01,wk inc flu hosp,18,33
2022-10-01,wk inc flu hosp,20,5
2022-10-01,wk inc flu hosp,21,3
2022-10-01,wk inc flu hosp,22,38
2022-10-01,wk inc flu hosp,25,4
2022-10-01,wk inc flu hosp,24,9
2022-10-01,wk inc flu hosp,23,1
2022-10-01,wk inc flu hosp,26,4
2022-10-01,wk inc flu hosp,27,2
2022-10-01,wk inc flu hosp,29,14
2022-10-01,wk inc flu hosp,28,35
2022-10-01,wk inc flu hosp,30,2
2022-10-01,wk inc flu hosp,37,21
2022-10-01,wk inc flu hosp,38,0
2022-10-01,wk inc flu hosp,31,11
2022-10-01,wk inc flu hosp,33,0
2022-10-01,wk inc flu hosp,34,17
2022-10-01,wk inc flu hosp,35,12
2022-10-01,wk inc flu hosp,32,14
2022-10-01,wk inc flu hosp,36,29
2022-10-01,wk inc flu hosp,39,17
2022-10-01,wk inc flu hosp,40,6
2022-10-01,wk inc flu hosp,41,1
2022-10-01,wk inc flu hosp,42,53
2022-10-01,wk inc flu hosp,72,41
2022-10-01,wk inc flu hosp,44,1
2022-10-01,wk inc flu hosp,45,18
2022-10-01,wk inc flu hosp,46,10
2022-10-01,wk inc flu hosp,47,41
2022-10-01,wk inc flu hosp,48,137
2022-10-01,wk inc flu hosp,US,896
2022-10-01,wk inc flu hosp,49,0
2022-10-01,wk inc flu hosp,51,30
2022-10-01,wk inc flu hosp,50,0
2022-10-01,wk inc flu hosp,53,8
2022-10-01,wk inc flu hosp,55,1
2022-10-01,wk inc flu hosp,54,1
2022-10-01,wk inc flu hosp,56,0
2022-10-08,wk inc flu hosp,02,3
2022-10-08,wk inc flu hosp,01,41
2022-10-08,wk inc flu hosp,05,21
2022-10-08,wk inc flu hosp,04,18
2022-10-08,wk inc flu hosp,06,93
2022-10-08,wk inc flu hosp,08,1
2022-10-08,wk inc flu hosp,09,3
2022-10-08,wk inc flu hosp,11,1
2022-10-08,wk inc flu hosp,10,0
2022-10-08,wk inc flu hosp,12,110
2022-10-08,wk inc flu hosp,13,87
2022-10-08,wk inc flu hosp,15,4
2022-10-08,wk inc flu hosp,19,5
2022-10-08,wk inc flu hosp,16,1
2022-10-08,wk inc flu hosp,17,11
2022-10-08,wk inc flu hosp,18,51
2022-10-08,wk inc flu hosp,20,5
2022-10-08,wk inc flu hosp,21,10
2022-10-08,wk inc flu hosp,22,43
2022-10-08,wk inc flu hosp,25,8
2022-10-08,wk inc flu hosp,24,21
2022-10-08,wk inc flu hosp,23,0
2022-10-08,wk inc flu hosp,26,13
2022-10-08,wk inc flu hosp,27,11
2022-10-08,wk inc flu hosp,29,6
2022-10-08,wk inc flu hosp,28,58
2022-10-08,wk inc flu hosp,30,0
2022-10-08,wk inc flu hosp,37,22
2022-10-08,wk inc flu hosp,38,0
2022-10-08,wk inc flu hosp,31,22
2022-10-08,wk inc flu hosp,33,0
2022-10-08,wk inc flu hosp,34,28
2022-10-08,wk inc flu hosp,35,27
2022-10-08,wk inc flu hosp,32,37
2022-10-08,wk inc flu hosp,36,38
2022-10-08,wk inc flu hosp,39,18
2022-10-08,wk inc flu hosp,40,7
2022-10-08,wk inc flu hosp,41,1
2022-10-08,wk inc flu hosp,42,59
2022-10-08,wk inc flu hosp,72,41
2022-10-08,wk inc flu hosp,44,1
2022-10-08,wk inc flu hosp,45,38
2022-10-08,wk inc flu hosp,46,10
2022-10-08,wk inc flu hosp,47,41
2022-10-08,wk inc flu hosp,48,239
2022-10-08,wk inc flu hosp,US,1331
2022-10-08,wk inc flu hosp,49,2
2022-10-08,wk inc flu hosp,51,50
2022-10-08,wk inc flu hosp,50,1
2022-10-08,wk inc flu hosp,53,17
2022-10-08,wk inc flu hosp,55,1
2022-10-08,wk inc flu hosp,54,5
2022-10-08,wk inc flu hosp,56,1
2022-10-15,wk inc flu hosp,02,2
2022-10-15,wk inc flu hosp,01,86
2022-10-15,wk inc flu hosp,05,40
2022-10-15,wk inc flu hosp,04,14
2022-10-15,wk inc flu hosp,06,97
2022-10-15,wk inc flu hosp,08,5
2022-10-15,wk inc flu hosp,09,9
2022-10-15,wk inc flu hosp,11,2
2022-10-15,wk inc flu hosp,10,0
2022-10-15,wk inc flu hosp,12,105
2022-10-15,wk inc flu hosp,13,113
2022-10-15,wk inc flu hosp,15,6
2022-10-15,wk inc flu hosp,19,7
2022-10-15,wk inc flu hosp,16,1
2022-10-15,wk inc flu hosp,17,31
2022-10-15,wk inc flu hosp,18,57
2022-10-15,wk inc flu hosp,20,7
2022-10-15,wk inc flu hosp,21,23
2022-10-15,wk inc flu hosp,22,82
2022-10-15,wk inc flu hosp,25,7
2022-10-15,wk inc flu hosp,24,25
2022-10-15,wk inc flu hosp,23,0
2022-10-15,wk inc flu hosp,26,14
2022-10-15,wk inc flu hosp,27,7
2022-10-15,wk inc flu hosp,29,12
2022-10-15,wk inc flu hosp,28,70
2022-10-15,wk inc flu hosp,30,0
2022-10-15,wk inc flu hosp,37,32
2022-10-15,wk inc flu hosp,38,2
2022-10-15,wk inc flu hosp,31,9
2022-10-15,wk inc flu hosp,33,0
2022-10-15,wk inc flu hosp,34,31
2022-10-15,wk inc flu hosp,35,22
2022-10-15,wk inc flu hosp,32,8
2022-10-15,wk inc flu hosp,36,49
2022-10-15,wk inc flu hosp,39,32
2022-10-15,wk inc flu hosp,40,17
2022-10-15,wk inc flu hosp,41,2
2022-10-15,wk inc flu hosp,42,76
2022-10-15,wk inc flu hosp,72,56
2022-10-15,wk inc flu hosp,44,0
2022-10-15,wk inc flu hosp,45,37
2022-10-15,wk inc flu hosp,46,13
2022-10-15,wk inc flu hosp,47,65
2022-10-15,wk inc flu hosp,48,329
2022-10-15,wk inc flu hosp,US,1694
2022-10-15,wk inc flu hosp,49,1
2022-10-15,wk inc flu hosp,51,52
2022-10-15,wk inc flu hosp,50,1
2022-10-15,wk inc flu hosp,53,17
2022-10-15,wk inc flu hosp,55,6
2022-10-15,wk inc flu hosp,54,12
2022-10-15,wk inc flu hosp,56,3
2022-10-22,wk inc flu hosp,02,3
2022-10-22,wk inc flu hosp,01,141
2022-10-22,wk inc flu hosp,05,50
2022-10-22,wk inc flu hosp,04,22
2022-10-22,wk inc flu hosp,06,124
2022-10-22,wk inc flu hosp,08,15
2022-10-22,wk inc flu hosp,09,9
2022-10-22,wk inc flu hosp,11,8
2022-10-22,wk inc flu hosp,10,1
2022-10-22,wk inc flu hosp,12,125
2022-10-22,wk inc flu hosp,13,119
2022-10-22,wk inc flu hosp,15,4
2022-10-22,wk inc flu hosp,19,10
2022-10-22,wk inc flu hosp,16,1
2022-10-22,wk inc flu hosp,17,45
2022-10-22,wk inc flu hosp,18,72
2022-10-22,wk inc flu hosp,20,16
2022-10-22,wk inc flu hosp,21,15
2022-10-22,wk inc flu hosp,22,97
2022-10-22,wk inc flu hosp,25,8
2022-10-22,wk inc flu hosp,24,49
2022-10-22,wk inc flu hosp,23,0
2022-10-22,wk inc flu hosp,26,17
2022-10-22,wk inc flu hosp,27,11
2022-10-22,wk inc flu hosp,29,23
2022-10-22,wk inc flu hosp,28,90
2022-10-22,wk inc flu hosp,30,0
2022-10-22,wk inc flu hosp,37,79
2022-10-22,wk inc flu hosp,38,1
2022-10-22,wk inc flu hosp,31,14
2022-10-22,wk inc flu hosp,33,1
2022-10-22,wk inc flu hosp,34,32
2022-10-22,wk inc flu hosp,35,29
2022-10-22,wk inc flu hosp,32,14
2022-10-22,wk inc flu hosp,36,49
2022-10-22,wk inc flu hosp,39,39
2022-10-22,wk inc flu hosp,40,36
2022-10-22,wk inc flu hosp,41,6
2022-10-22,wk inc flu hosp,42,97
2022-10-22,wk inc flu hosp,72,54
2022-10-22,wk inc flu hosp,44,2
2022-10-22,wk inc flu hosp,45,88
2022-10-22,wk inc flu hosp,46,12
2022-10-22,wk inc flu hosp,47,94
2022-10-22,wk inc flu hosp,48,509
2022-10-22,wk inc flu hosp,US,2380
2022-10-22,wk inc flu hosp,49,8
2022-10-22,wk inc flu hosp,51,89
2022-10-22,wk inc flu hosp,50,0
2022-10-22,wk inc flu hosp,53,20
2022-10-22,wk inc flu hosp,55,8
2022-10-22,wk inc flu hosp,54,23
2022-10-22,wk inc flu hosp,56,1
2022-10-29,wk inc flu hosp,02,14
2022-10-29,wk inc flu hosp,01,262
2022-10-29,wk inc flu hosp,05,84
2022-10-29,wk inc flu hosp,04,34
2022-10-29,wk inc flu hosp,06,211
2022-10-29,wk inc flu hosp,08,32
2022-10-29,wk inc flu hosp,09,37
2022-10-29,wk inc flu hosp,11,11
2022-10-29,wk inc flu hosp,10,4
2022-10-29,wk inc flu hosp,12,260
2022-10-29,wk inc flu hosp,13,176
2022-10-29,wk inc flu hosp,15,6
2022-10-29,wk inc flu hosp,19,19
2022-10-29,wk inc flu hosp,16,1
2022-10-29,wk inc flu hosp,17,104
2022-10-29,wk inc flu hosp,18,102
2022-10-29,wk inc flu hosp,20,20
2022-10-29,wk inc flu hosp,21,66
2022-10-29,wk inc flu hosp,22,188
2022-10-29,wk inc flu hosp,25,14
2022-10-29,wk inc flu hosp,24,109
2022-10-29,wk inc flu hosp,23,3
2022-10-29,wk inc flu hosp,26,46
2022-10-29,wk inc flu hosp,27,43
2022-10-29,wk inc flu hosp,29,56
2022-10-29,wk inc flu hosp,28,165
2022-10-29,wk inc flu hosp,30,5
2022-10-29,wk inc flu hosp,37,211
2022-10-29,wk inc flu hosp,38,2
2022-10-29,wk inc flu hosp,31,16
2022-10-29,wk inc flu hosp,33,0
2022-10-29,wk inc flu hosp,34,76
2022-10-29,wk inc flu hosp,35,56
2022-10-29,wk inc flu hosp,32,12
2022-10-29,wk inc flu hosp,36,107
2022-10-29,wk inc flu hosp,39,115
2022-10-29,wk inc flu hosp,40,59
2022-10-29,wk inc flu hosp,41,5
2022-10-29,wk inc flu hosp,42,179
2022-10-29,wk inc flu hosp,72,76
2022-10-29,wk inc flu hosp,44,0
2022-10-29,wk inc flu hosp,45,163
2022-10-29,wk inc flu hosp,46,9
2022-10-29,wk inc flu hosp,47,130
2022-10-29,wk inc flu hosp,48,744
2022-10-29,wk inc flu hosp,US,4353
2022-10-29,wk inc flu hosp,49,11
2022-10-29,wk inc flu hosp,51,186
2022-10-29,wk inc flu hosp,50,1
2022-10-29,wk inc flu hosp,53,35
2022-10-29,wk inc flu hosp,55,17
2022-10-29,wk inc flu hosp,54,66
2022-10-29,wk inc flu hosp,56,5
2022-11-05,wk inc flu hosp,02,10
2022-11-05,wk inc flu hosp,01,360
2022-11-05,wk inc flu hosp,05,141
2022-11-05,wk inc flu hosp,04,84
2022-11-05,wk inc flu hosp,06,456
2022-11-05,wk inc flu hosp,08,32
2022-11-05,wk inc flu hosp,09,41
2022-11-05,wk inc flu hosp,11,36
2022-11-05,wk inc flu hosp,10,11
2022-11-05,wk inc flu hosp,12,304
2022-11-05,wk inc flu hosp,13,217
2022-11-05,wk inc flu hosp,15,8
2022-11-05,wk inc flu hosp,19,16
2022-11-05,wk inc flu hosp,16,20
2022-11-05,wk inc flu hosp,17,181
2022-11-05,wk inc flu hosp,18,149
2022-11-05,wk inc flu hosp,20,37
2022-11-05,wk inc flu hosp,21,139
2022-11-05,wk inc flu hosp,22,170
2022-11-05,wk inc flu hosp,25,31
2022-11-05,wk inc flu hosp,24,165
2022-11-05,wk inc flu hosp,23,3
2022-11-05,wk inc flu hosp,26,59
2022-11-05,wk inc flu hosp,27,85
2022-11-05,wk inc flu hosp,29,71
2022-11-05,wk inc flu hosp,28,255
2022-11-05,wk inc flu hosp,30,5
2022-11-05,wk inc flu hosp,37,281
2022-11-05,wk inc flu hosp,38,5
2022-11-05,wk inc flu hosp,31,28
2022-11-05,wk inc flu hosp,33,3
2022-11-05,wk inc flu hosp,34,183
2022-11-05,wk inc flu hosp,35,97
2022-11-05,wk inc flu hosp,32,31
2022-11-05,wk inc flu hosp,36,206
2022-11-05,wk inc flu hosp,39,211
2022-11-05,wk inc flu hosp,40,46
2022-11-05,wk inc flu hosp,41,46
2022-11-05,wk inc flu hosp,42,238
2022-11-05,wk inc flu hosp,72,106
2022-11-05,wk inc flu hosp,44,3
2022-11-05,wk inc flu hosp,45,258
2022-11-05,wk inc flu hosp,46,9
2022-11-05,wk inc flu hosp,47,261
2022-11-05,wk inc flu hosp,48,984
2022-11-05,wk inc flu hosp,US,6571
2022-11-05,wk inc flu hosp,49,5
2022-11-05,wk inc flu hosp,51,315
2022-11-05,wk inc flu hosp,50,1
2022-11-05,wk inc flu hosp,53,42
2022-11-05,wk inc flu hosp,55,34
2022-11-05,wk inc flu hosp,54,84
2022-11-05,wk inc flu hosp,56,8
2022-11-12,wk inc flu hosp,02,20
2022-11-12,wk inc flu hosp,01,303
2022-11-12,wk inc flu hosp,05,212
2022-11-12,wk inc flu hosp,04,153
2022-11-12,wk inc flu hosp,06,928
2022-11-12,wk inc flu hosp,08,61
2022-11-12,wk inc flu hosp,09,58
2022-11-12,wk inc flu hosp,11,44
2022-11-12,wk inc flu hosp,10,15
2022-11-12,wk inc flu hosp,12,490
2022-11-12,wk inc flu hosp,13,250
2022-11-12,wk inc flu hosp,15,25
2022-11-12,wk inc flu hosp,19,23
2022-11-12,wk inc flu hosp,16,14
2022-11-12,wk inc flu hosp,17,276
2022-11-12,wk inc flu hosp,18,141
2022-11-12,wk inc flu hosp,20,49
2022-11-12,wk inc flu hosp,21,227
2022-11-12,wk inc flu hosp,22,167
2022-11-12,wk inc flu hosp,25,43
2022-11-12,wk inc flu hosp,24,224
2022-11-12,wk inc flu hosp,23,11
2022-11-12,wk inc flu hosp,26,90
2022-11-12,wk inc flu hosp,27,182
2022-11-12,wk inc flu hosp,29,115
2022-11-12,wk inc flu hosp,28,258
2022-11-12,wk inc flu hosp,30,12
2022-11-12,wk inc flu hosp,37,371
2022-11-12,wk inc flu hosp,38,10
2022-11-12,wk inc flu hosp,31,21
2022-11-12,wk inc flu hosp,33,5
2022-11-12,wk inc flu hosp,34,309
2022-11-12,wk inc flu hosp,35,154
2022-11-12,wk inc flu hosp,32,80
2022-11-12,wk inc flu hosp,36,300
2022-11-12,wk inc flu hosp,39,244
2022-11-12,wk inc flu hosp,40,85
2022-11-12,wk inc flu hosp,41,45
2022-11-12,wk inc flu hosp,42,366
2022-11-12,wk inc flu hosp,72,97
2022-11-12,wk inc flu hosp,44,6
2022-11-12,wk inc flu hosp,45,254
2022-11-12,wk inc flu hosp,46,13
2022-11-12,wk inc flu hosp,47,317
2022-11-12,wk inc flu hosp,48,1129
2022-11-12,wk inc flu hosp,US,8848
2022-11-12,wk inc flu hosp,49,14
2022-11-12,wk inc flu hosp,51,339
2022-11-12,wk inc flu hosp,50,0
2022-11-12,wk inc flu hosp,53,105
2022-11-12,wk inc flu hosp,55,50
2022-11-12,wk inc flu hosp,54,130
2022-11-12,wk inc flu hosp,56,13
2022-11-19,wk inc flu hosp,02,38
2022-11-19,wk inc flu hosp,01,226
2022-11-19,wk inc flu hosp,05,218
2022-11-19,wk inc flu hosp,04,339
2022-11-19,wk inc flu hosp,06,1616
2022-11-19,wk inc flu hosp,08,114
2022-11-19,wk inc flu hosp,09,104
2022-11-19,wk inc flu hosp,11,35
2022-11-19,wk inc flu hosp,10,53
2022-11-19,wk inc flu hosp,12,504
2022-11-19,wk inc flu hosp,13,193
2022-11-19,wk inc flu hosp,15,10
2022-11-19,wk inc flu hosp,19,37
2022-11-19,wk inc flu hosp,16,60
2022-11-19,wk inc flu hosp,17,447
2022-11-19,wk inc flu hosp,18,264
2022-11-19,wk inc flu hosp,20,68
2022-11-19,wk inc flu hosp,21,313
2022-11-19,wk inc flu hosp,22,177
2022-11-19,wk inc flu hosp,25,79
2022-11-19,wk inc flu hosp,24,218
2022-11-19,wk inc flu hosp,23,14
2022-11-19,wk inc flu hosp,26,193
2022-11-19,wk inc flu hosp,27,268
2022-11-19,wk inc flu hosp,29,221
2022-11-19,wk inc flu hosp,28,243
2022-11-19,wk inc flu hosp,30,12
2022-11-19,wk inc flu hosp,37,369
2022-11-19,wk inc flu hosp,38,12
2022-11-19,wk inc flu hosp,31,43
2022-11-19,wk inc flu hosp,33,7
2022-11-19,wk inc flu hosp,34,324
2022-11-19,wk inc flu hosp,35,159
2022-11-19,wk inc flu hosp,32,157
2022-11-19,wk inc flu hosp,36,508
2022-11-19,wk inc flu hosp,39,329
2022-11-19,wk inc flu hosp,40,177
2022-11-19,wk inc flu hosp,41,129
2022-11-19,wk inc flu hosp,42,438
2022-11-19,wk inc flu hosp,72,91
2022-11-19,wk inc flu hosp,44,3
2022-11-19,wk inc flu hosp,45,215
2022-11-19,wk inc flu hosp,46,28
2022-11-19,wk inc flu hosp,47,300
2022-11-19,wk inc flu hosp,48,1230
2022-11-19,wk inc flu hosp,US,11427
2022-11-19,wk inc flu hosp,49,8
2022-11-19,wk inc flu hosp,51,273
2022-11-19,wk inc flu hosp,50,2
2022-11-19,wk inc flu hosp,53,270
2022-11-19,wk inc flu hosp,55,109
2022-11-19,wk inc flu hosp,54,135
2022-11-19,wk inc flu hosp,56,47
2022-11-26,wk inc flu hosp,02,66
2022-11-26,wk inc flu hosp,01,261
2022-11-26,wk inc flu hosp,05,435
2022-11-26,wk inc flu hosp,04,612
2022-11-26,wk inc flu hosp,06,2790
2022-11-26,wk inc flu hosp,08,157
2022-11-26,wk inc flu hosp,09,199
2022-11-26,wk inc flu hosp,11,70
2022-11-26,wk inc flu hosp,10,48
2022-11-26,wk inc flu hosp,12,803
2022-11-26,wk inc flu hosp,13,251
2022-11-26,wk inc flu hosp,15,12
2022-11-26,wk inc flu hosp,19,139
2022-11-26,wk inc flu hosp,16,155
2022-11-26,wk inc flu hosp,17,915
2022-11-26,wk inc flu hosp,18,505
2022-11-26,wk inc flu hosp,20,187
2022-11-26,wk inc flu hosp,21,603
2022-11-26,wk inc flu hosp,22,240
2022-11-26,wk inc flu hosp,25,221
2022-11-26,wk inc flu hosp,24,332
2022-11-26,wk inc flu hosp,23,34
2022-11-26,wk inc flu hosp,26,313
2022-11-26,wk inc flu hosp,27,382
2022-11-26,wk inc flu hosp,29,548
2022-11-26,wk inc flu hosp,28,282
2022-11-26,wk inc flu hosp,30,50
2022-11-26,wk inc flu hosp,37,467
2022-11-26,wk inc flu hosp,38,28
2022-11-26,wk inc flu hosp,31,62
2022-11-26,wk inc flu hosp,33,12
2022-11-26,wk inc flu hosp,34,581
2022-11-26,wk inc flu hosp,35,190
2022-11-26,wk inc flu hosp,32,252
2022-11-26,wk inc flu hosp,36,871
2022-11-26,wk inc flu hosp,39,646
2022-11-26,wk inc flu hosp,40,426
2022-11-26,wk inc flu hosp,41,406
2022-11-26,wk inc flu hosp,42,825
2022-11-26,wk inc flu hosp,72,97
2022-11-26,wk inc flu hosp,44,16
2022-11-26,wk inc flu hosp,45,233
2022-11-26,wk inc flu hosp,46,63
2022-11-26,wk inc flu hosp,47,534
2022-11-26,wk inc flu hosp,48,1929
2022-11-26,wk inc flu hosp,US,19846
2022-11-26,wk inc flu hosp,49,29
2022-11-26,wk inc flu hosp,51,440
2022-11-26,wk inc flu hosp,50,15
2022-11-26,wk inc flu hosp,53,605
2022-11-26,wk inc flu hosp,55,255
2022-11-26,wk inc flu hosp,54,209
2022-11-26,wk inc flu hosp,56,45
2022-12-03,wk inc flu hosp,02,58
2022-12-03,wk inc flu hosp,01,351
2022-12-03,wk inc flu hosp,05,468
2022-12-03,wk inc flu hosp,04,821
2022-12-03,wk inc flu hosp,06,3138
2022-12-03,wk inc flu hosp,08,160
2022-12-03,wk inc flu hosp,09,424
2022-12-03,wk inc flu hosp,11,56
2022-12-03,wk inc flu hosp,10,79
2022-12-03,wk inc flu hosp,12,896
2022-12-03,wk inc flu hosp,13,252
2022-12-03,wk inc flu hosp,15,12
2022-12-03,wk inc flu hosp,19,201
2022-12-03,wk inc flu hosp,16,189
2022-12-03,wk inc flu hosp,17,1125
2022-12-03,wk inc flu hosp,18,826
2022-12-03,wk inc flu hosp,20,303
2022-12-03,wk inc flu hosp,21,807
2022-12-03,wk inc flu hosp,22,294
2022-12-03,wk inc flu hosp,25,446
2022-12-03,wk inc flu hosp,24,405
2022-12-03,wk inc flu hosp,23,110
2022-12-03,wk inc flu hosp,26,485
2022-12-03,wk inc flu hosp,27,447
2022-12-03,wk inc flu hosp,29,861
2022-12-03,wk inc flu hosp,28,258
2022-12-03,wk inc flu hosp,30,71
2022-12-03,wk inc flu hosp,37,600
2022-12-03,wk inc flu hosp,38,49
2022-12-03,wk inc flu hosp,31,97
2022-12-03,wk inc flu hosp,33,36
2022-12-03,wk inc flu hosp,34,892
2022-12-03,wk inc flu hosp,35,371
2022-12-03,wk inc flu hosp,32,397
2022-12-03,wk inc flu hosp,36,1350
2022-12-03,wk inc flu hosp,39,966
2022-12-03,wk inc flu hosp,40,829
2022-12-03,wk inc flu hosp,41,546
2022-12-03,wk inc flu hosp,42,1330
2022-12-03,wk inc flu hosp,72,87
2022-12-03,wk inc flu hosp,44,26
2022-12-03,wk inc flu hosp,45,223
2022-12-03,wk inc flu hosp,46,70
2022-12-03,wk inc flu hosp,47,660
2022-12-03,wk inc flu hosp,48,2139
2022-12-03,wk inc flu hosp,US,26333
2022-12-03,wk inc flu hosp,49,36
2022-12-03,wk inc flu hosp,51,469
2022-12-03,wk inc flu hosp,50,34
2022-12-03,wk inc flu hosp,53,716
2022-12-03,wk inc flu hosp,55,474
2022-12-03,wk inc flu hosp,54,320
2022-12-03,wk inc flu hosp,56,73
2022-12-10,wk inc flu hosp,02,77
2022-12-10,wk inc flu hosp,01,223
2022-12-10,wk inc flu hosp,05,331
2022-12-10,wk inc flu hosp,04,759
2022-12-10,wk inc flu hosp,06,2275
2022-12-10,wk inc flu hosp,08,243
2022-12-10,wk inc flu hosp,09,419
2022-12-10,wk inc flu hosp,11,42
2022-12-10,wk inc flu hosp,10,28
2022-12-10,wk inc flu hosp,12,789
2022-12-10,wk inc flu hosp,13,172
2022-12-10,wk inc flu hosp,15,11
2022-12-10,wk inc flu hosp,19,235
2022-12-10,wk inc flu hosp,16,195
2022-12-10,wk inc flu hosp,17,973
2022-12-10,wk inc flu hosp,18,851
2022-12-10,wk inc flu hosp,20,253
2022-12-10,wk inc flu hosp,21,691
2022-12-10,wk inc flu hosp,22,253
2022-12-10,wk inc flu hosp,25,578
2022-12-10,wk inc flu hosp,24,319
2022-12-10,wk inc flu hosp,23,120
2022-12-10,wk inc flu hosp,26,601
2022-12-10,wk inc flu hosp,27,325
2022-12-10,wk inc flu hosp,29,861
2022-12-10,wk inc flu hosp,28,171
2022-12-10,wk inc flu hosp,30,104
2022-12-10,wk inc flu hosp,37,385
2022-12-10,wk inc flu hosp,38,59
2022-12-10,wk inc flu hosp,31,133
2022-12-10,wk inc flu hosp,33,73
2022-12-10,wk inc flu hosp,34,738
2022-12-10,wk inc flu hosp,35,417
2022-12-10,wk inc flu hosp,32,366
2022-12-10,wk inc flu hosp,36,1531
2022-12-10,wk inc flu hosp,39,952
2022-12-10,wk inc flu hosp,40,871
2022-12-10,wk inc flu hosp,41,698
2022-12-10,wk inc flu hosp,42,1180
2022-12-10,wk inc flu hosp,72,88
2022-12-10,wk inc flu hosp,44,50
2022-12-10,wk inc flu hosp,45,163
2022-12-10,wk inc flu hosp,46,85
2022-12-10,wk inc flu hosp,47,462
2022-12-10,wk inc flu hosp,48,1781
2022-12-10,wk inc flu hosp,US,23851
2022-12-10,wk inc flu hosp,49,64
2022-12-10,wk inc flu hosp,51,338
2022-12-10,wk inc flu hosp,50,45
2022-12-10,wk inc flu hosp,53,707
2022-12-10,wk inc flu hosp,55,478
2022-12-10,wk inc flu hosp,54,236
2022-12-10,wk inc flu hosp,56,52
2022-12-17,wk inc flu hosp,02,45
2022-12-17,wk inc flu hosp,01,143
2022-12-17,wk inc flu hosp,05,234
2022-12-17,wk inc flu hosp,04,563
2022-12-17,wk inc flu hosp,06,1576
2022-12-17,wk inc flu hosp,08,255
2022-12-17,wk inc flu hosp,09,352
2022-12-17,wk inc flu hosp,11,20
2022-12-17,wk inc flu hosp,10,27
2022-12-17,wk inc flu hosp,12,891
2022-12-17,wk inc flu hosp,13,138
2022-12-17,wk inc flu hosp,15,17
2022-12-17,wk inc flu hosp,19,352
2022-12-17,wk inc flu hosp,16,285
2022-12-17,wk inc flu hosp,17,744
2022-12-17,wk inc flu hosp,18,686
2022-12-17,wk inc flu hosp,20,220
2022-12-17,wk inc flu hosp,21,419
2022-12-17,wk inc flu hosp,22,146
2022-12-17,wk inc flu hosp,25,694
2022-12-17,wk inc flu hosp,24,278
2022-12-17,wk inc flu hosp,23,196
2022-12-17,wk inc flu hosp,26,1001
2022-12-17,wk inc flu hosp,27,236
2022-12-17,wk inc flu hosp,29,717
2022-12-17,wk inc flu hosp,28,133
2022-12-17,wk inc flu hosp,30,96
2022-12-17,wk inc flu hosp,37,316
2022-12-17,wk inc flu hosp,38,95
2022-12-17,wk inc flu hosp,31,173
2022-12-17,wk inc flu hosp,33,87
2022-12-17,wk inc flu hosp,34,609
2022-12-17,wk inc flu hosp,35,351
2022-12-17,wk inc flu hosp,32,231
2022-12-17,wk inc flu hosp,36,1741
2022-12-17,wk inc flu hosp,39,982
2022-12-17,wk inc flu hosp,40,764
2022-12-17,wk inc flu hosp,41,652
2022-12-17,wk inc flu hosp,42,1042
2022-12-17,wk inc flu hosp,72,89
2022-12-17,wk inc flu hosp,44,47
2022-12-17,wk inc flu hosp,45,137
2022-12-17,wk inc flu hosp,46,105
2022-12-17,wk inc flu hosp,47,251
2022-12-17,wk inc flu hosp,48,1462
2022-12-17,wk inc flu hosp,US,21435
2022-12-17,wk inc flu hosp,49,41
2022-12-17,wk inc flu hosp,51,285
2022-12-17,wk inc flu hosp,50,66
2022-12-17,wk inc flu hosp,53,713
2022-12-17,wk inc flu hosp,55,498
2022-12-17,wk inc flu hosp,54,199
2022-12-17,wk inc flu hosp,56,35
2022-12-24,wk inc flu hosp,02,40
2022-12-24,wk inc flu hosp,01,155
2022-12-24,wk inc flu hosp,05,189
2022-12-24,wk inc flu hosp,04,606
2022-12-24,wk inc flu hosp,06,1580
2022-12-24,wk inc flu hosp,08,350
2022-12-24,wk inc flu hosp,09,275
2022-12-24,wk inc flu hosp,11,26
2022-12-24,wk inc flu hosp,10,29
2022-12-24,wk inc flu hosp,12,982
2022-12-24,wk inc flu hosp,13,162
2022-12-24,wk inc flu hosp,15,31
2022-12-24,wk inc flu hosp,19,331
2022-12-24,wk inc flu hosp,16,195
2022-12-24,wk inc flu hosp,17,563
2022-12-24,wk inc flu hosp,18,588
2022-12-24,wk inc flu hosp,20,187
2022-12-24,wk inc flu hosp,21,268
2022-12-24,wk inc flu hosp,22,141
2022-12-24,wk inc flu hosp,25,769
2022-12-24,wk inc flu hosp,24,227
2022-12-24,wk inc flu hosp,23,212
2022-12-24,wk inc flu hosp,26,1108
2022-12-24,wk inc flu hosp,27,162
2022-12-24,wk inc flu hosp,29,548
2022-12-24,wk inc flu hosp,28,87
2022-12-24,wk inc flu hosp,30,64
2022-12-24,wk inc flu hosp,37,296
2022-12-24,wk inc flu hosp,38,70
2022-12-24,wk inc flu hosp,31,138
2022-12-24,wk inc flu hosp,33,120
2022-12-24,wk inc flu hosp,34,522
2022-12-24,wk inc flu hosp,35,352
2022-12-24,wk inc flu hosp,32,232
2022-12-24,wk inc flu hosp,36,1485
2022-12-24,wk inc flu hosp,39,783
2022-12-24,wk inc flu hosp,40,682
2022-12-24,wk inc flu hosp,41,443
2022-12-24,wk inc flu hosp,42,1044
2022-12-24,wk inc flu hosp,72,100
2022-12-24,wk inc flu hosp,44,62
